original_name,canonical_name,reason,original_party,original_terms,merged_party,merged_terms
Özkan Öksüz',Özkan Öksüz,apostrophe_removal,Fazilet PartisiAdalet ve Kalkınma Partisi,"[21, 22, 23]",Fazilet PartisiAdalet ve Kalkınma Partisi,"[21, 22, 23]"
Ahmet Tan',Ahmet Tan,apostrophe_removal,Demokratik Sol Parti(1995-2010)Cumhuriyet Halk Partisi(2010-günümüz),"[20, 21, 23]",Demokratik Sol Parti(1995-2010)Cumhuriyet Halk Partisi(2010-günümüz),"[20, 21, 23]"
Malik Ecder Özdemir',Malik Ecder Özdemir,apostrophe_removal,,"[23, 24]",,"[23, 24]"
Özlem Müftüoğlu'n,Özlem Müftüoğlu,apostrophe_removal,,[23],,[23]
Halil Mazıcıoğlu'n,Halil Mazıcıoğlu,apostrophe_removal,,"[23, 24]",,"[23, 24]"
Mehmet San',Mehmet San,apostrophe_removal,,[],,[]
Hasan Özdemir',Hasan Özdemir,apostrophe_removal,,[],,[]
Ali Uzunırmak',Ali Uzunırmak,apostrophe_removal,Milliyetçi Hareket Partisi,"[21, 23, 24, 25]",Milliyetçi Hareket Partisi,"[21, 23, 24, 25]"
"Burhan
Kuzu’n",Burhan Kuzu’n,apostrophe_removal,Adalet ve Kalkınma Partisi(2001-2020),"[22, 23, 24, 26]",Adalet ve Kalkınma Partisi(2001-2020),"[22, 23, 24, 26]"
Kerem Altun',Kerem Altun,apostrophe_removal,,[23],,[23]
Ertuğrul Kumcuoğlu'n,Ertuğrul Kumcuoğlu,apostrophe_removal,Milliyetçi Hareket Partisi,"[21, 23]",Milliyetçi Hareket Partisi,"[21, 23]"
Özdal Üçer',Özdal Üçer,apostrophe_removal,,"[23, 24]",,"[23, 24]"
"Nevingaye
Erbatur",Nevingaye Erbatur,apostrophe_removal,Cumhuriyet Halk Partisi,"[22, 23]",Cumhuriyet Halk Partisi,"[22, 23]"
Veysi Kaynak',Veysi Kaynak,apostrophe_removal,Refah Partisi(1987-1998)Fazilet Partisi(1998-2001)Adalet ve Kalkınma Partisi(2002-günümüz),"[23, 25, 26]",Refah Partisi(1987-1998)Fazilet Partisi(1998-2001)Adalet ve Kalkınma Partisi(2002-günümüz),"[23, 25, 26]"
Atila Emek',Atila Emek,apostrophe_removal,,"[22, 23]",,"[22, 23]"
Necdet Budak',Necdet Budak,apostrophe_removal,Cumhuriyet Halk Partisi(2002-2004)Adalet ve Kalkınma Partisi(2004),"[22, 23]",Cumhuriyet Halk Partisi(2002-2004)Adalet ve Kalkınma Partisi(2004),"[22, 23]"
Ömer Faruk Öz',Ömer Faruk Öz,apostrophe_removal,,"[23, 24]",,"[23, 24]"
Osman Özçelik',Osman Özçelik,apostrophe_removal,Barış ve Demokrasi Partisi(2008-2014)Halkların Demokratik Partisi(2014-günümüz),[23],Barış ve Demokrasi Partisi(2008-2014)Halkların Demokratik Partisi(2014-günümüz),[23]
Abdulaziz Yazar',Abdulaziz Yazar,apostrophe_removal,,"[22, 23]",,"[22, 23]"
M. Nuri Yaman',M. Nuri Yaman,apostrophe_removal,,[],,[]
Osman Coşkun',Osman Coşkun,apostrophe_removal,Cumhuriyet Halk Partisi,[4],Cumhuriyet Halk Partisi,[4]
Zekeriya Akıncı',Zekeriya Akıncı,apostrophe_removal,,"[22, 23]",,"[22, 23]"
Yılmaz Tankut',Yılmaz Tankut,apostrophe_removal,Milliyetçi Hareket Partisi,[23],Milliyetçi Hareket Partisi,[23]
Tayfur Süner',Tayfur Süner,apostrophe_removal,Cumhuriyet Halk Partisi,[23],Cumhuriyet Halk Partisi,[23]
Mustafa Elitaş ',Mustafa Elitaş,apostrophe_removal,Adalet ve Kalkınma Partisi(2001-günümüz),"[22, 23, 24, 26, 27]",Adalet ve Kalkınma Partisi(2001-günümüz),"[22, 23, 24, 26, 27]"
"Ahmet
İyimaya",Ahmet İyimaya,apostrophe_removal,AK Parti,"[20, 21, 23, 24, 25, 26]",AK Parti,"[20, 21, 23, 24, 25, 26]"
Osman Coşkunoğlu'n,Osman Coşkunoğlu,apostrophe_removal,,"[22, 23]",,"[22, 23]"
Mehmet Akif Hamzaçebi',Mehmet Akif Hamzaçebi,apostrophe_removal,Cumhuriyet Halk Partisi,"[22, 23, 24, 25, 26, 27]",Cumhuriyet Halk Partisi,"[22, 23, 24, 25, 26, 27]"
Suat Kılıç',Suat Kılıç,apostrophe_removal,Adalet ve Kalkınma Partisi(2002-2023)Yeniden Refah Partisi(2023-günümüz),"[22, 23, 24]",Adalet ve Kalkınma Partisi(2002-2023)Yeniden Refah Partisi(2023-günümüz),"[22, 23, 24]"
Murat Özkan',Murat Özkan,apostrophe_removal,,[23],,[23]
Ayşe Nur Bahçekapılı',Ayşe Nur Bahçekapılı,apostrophe_removal,Adalet ve Kalkınma Partisi,"[23, 24, 25, 26]",Adalet ve Kalkınma Partisi,"[23, 24, 25, 26]"
Bayram Özçelik',Bayram Özçelik,apostrophe_removal,Adalet ve Kalkınma Partisi,"[22, 23, 24, 26, 27]",Adalet ve Kalkınma Partisi,"[22, 23, 24, 26, 27]"
Kemal Kıhçdaroğlu'n,Kemal Kıhçdaroğlu,apostrophe_removal,Cumhuriyet Halk Partisi(2002-günümüz),"[22, 23, 24, 25, 26, 27]",Cumhuriyet Halk Partisi(2002-günümüz),"[22, 23, 24, 25, 26, 27]"
Mehmet Ali Susam',Mehmet Ali Susam,apostrophe_removal,Cumhuriyet Halk Partisi,"[23, 24]",Cumhuriyet Halk Partisi,"[23, 24]"
Orhan Erdem',Orhan Erdem,apostrophe_removal,Adalet ve Kalkınma Partisi,"[22, 23, 27, 28]",Adalet ve Kalkınma Partisi,"[22, 23, 27, 28]"
Rüstem Zeydan',Rüstem Zeydan,apostrophe_removal,Adalet Ve Kalkınma Partisi(2001-2019)Bağımsız(2019-2021)Cumhuriyet Halk Partisi(2021-günümüz),[23],Adalet Ve Kalkınma Partisi(2001-2019)Bağımsız(2019-2021)Cumhuriyet Halk Partisi(2021-günümüz),[23]
"Hüseyin Ünsal’ın konuşmasında adı geçen Cihan Gündüz’e ilişkin açıklaması

536

5.- Şırnak Milletvekili Hasip Kaplan",Hüseyin Ünsal’ın konuşmasında adı geçen Cihan Gündüz’e ilişkin açıklaması 536 5.- Şırnak Milletvekili Hasip Kaplan,apostrophe_removal,,[],,[]
"Kamer
Genç",Kamer Genç,apostrophe_removal,Sosyaldemokrat Halkçı Parti(1987-1995)Doğru Yol Partisi(1995-2002)Bağımsız(2002-2010)Cumhuriyet Halk Partisi(2010-2016),"[18, 19, 20, 21, 23, 24]",Sosyaldemokrat Halkçı Parti(1987-1995)Doğru Yol Partisi(1995-2002)Bağımsız(2002-2010)Cumhuriyet Halk Partisi(2010-2016),"[18, 19, 20, 21, 23, 24]"
"Ergün Aydoğan’ın diyabet çubuklarıyla ilgili konuşmasına

ilişkin açıklaması

126

9.- İzmir Milletvekili Oktay Vural",Ergün Aydoğan’ın diyabet çubuklarıyla ilgili konuşmasına ilişkin açıklaması 126 9.- İzmir Milletvekili Oktay Vural,apostrophe_removal,,[],,[]
"Oktay Vural’ın yoksulluğun ölçümüyle ilgili konuşmasına ilişkin

açıklaması

158

11.- Çalışma ve Sosyal Güvenlik Bakanı Ömer Dinçer",Oktay Vural’ın yoksulluğun ölçümüyle ilgili konuşmasına ilişkin açıklaması 158 11.- Çalışma ve Sosyal Güvenlik Bakanı Ömer Dinçer,apostrophe_removal,,[],,[]
"Muharrem
İnce",Muharrem İnce,apostrophe_removal,Cumhuriyet Halk Partisi(1992-2021; 2025-günümüz),"[22, 23, 24, 25, 26]",Cumhuriyet Halk Partisi(1992-2021; 2025-günümüz),"[22, 23, 24, 25, 26]"
